,,,,,,,,,,,,,SAMPLE_NAME,GEOR-00089,GEOR-00090,GEOR-00091,GEOR-00092,GEOR-00093,GEOR-00094,GEOR-00095,GEOR-00096,GEOR-00097,GEOR-00098,GEOR-00099,GEOR-00100,GEOR-00101,GEOR-00102,GEOR-00103,GEOR-00104,GEOR-00105,GEOR-00106,GEOR-00107,GEOR-00108
1029,dihomo-linoleate (20:2n6),Lipid,Polyunsaturated Fatty Acid (n3 and n6),17805,LC/MS Neg,1231,5730,307.26425,2091-39-6,6439848,4944228,C16525,HMDB05060,0.8546,0.8252,0.9581,0.9420,0.8121,1.5719,0.7967,1.5565,1.7059,3.0160,1.1768,0.8303,1.1650,1.0008,1.5923,1.2878,0.9992,1.4020,0.7962,1.2819
1024,dihomo-linolenate (20:3n3 or n6),Lipid,Polyunsaturated Fatty Acid (n3 and n6),35718,LC/MS Neg,100001739,5596,305.2486,17046-59-2,5280581,4471954,C03242,HMDB02925,0.9283,0.7789,0.8127,0.8208,0.8204,1.8697,1.0008,1.6314,1.8328,2.9842,1.4389,0.9193,1.0493,0.9522,1.7442,1.5529,1.2626,1.3213,0.8516,1.4066
330,dimethylarginine (SDMA + ADMA),Amino Acid,Urea cycle; Arginine and Proline Metabolism,36808,LC/MS Pos,100001810,810,203.15026,102783-24-4,123831,110375,C03626,HMDB01539,1.0504,0.9589,0.7740,1.3893,0.8776,1.2935,1.3474,1.1029,1.1988,1.2512,1.2171,1.0665,0.9929,1.1862,1.1064,1.1016,1.2268,1.0358,1.0614,1.1044
1028,docosadienoate (22:2n6),Lipid,Polyunsaturated Fatty Acid (n3 and n6),32415,LC/MS Neg,100001182,6034,335.29555,7370-49-2,5282807,4445934,C16533,,1.1056,0.8791,1.4007,0.9891,1.2603,1.9144,1.4170,2.5265,2.0999,4.2315,1.4287,0.9041,1.5786,1.0426,1.6954,1.7570,1.2784,1.7805,0.8637,1.8988
1016,docosahexaenoate (DHA; 22:6n3),Lipid,Polyunsaturated Fatty Acid (n3 and n6),44675,LC/MS Neg,100000665,5525,327.23295,6217-54-5,445580,393183,C06429,HMDB02183,0.6001,0.7330,1.4843,0.6389,0.7780,1.2067,1.1273,2.0412,1.0364,2.4958,0.9485,0.6343,1.6903,0.7539,1.0767,1.0361,1.2943,1.7770,0.6507,1.1301
1015,docosapentaenoate (n3 DPA; 22:5n3),Lipid,Polyunsaturated Fatty Acid (n3 and n6),32504,LC/MS Neg,100001181,5571,329.2486,2234-74-4,6441454,,C16513,"HMDB01976,HMDB06528",0.3119,0.5158,0.9557,0.4759,0.7063,0.9994,0.4997,1.7371,1.1993,2.4535,0.5080,0.6189,1.1591,0.6062,1.4067,0.5468,0.5767,1.6440,0.4355,1.0610
1017,docosatrienoate (22:3n3),Lipid,Polyunsaturated Fatty Acid (n3 and n6),32417,LC/MS Neg,100001195,5823,333.2799,59708-86-0,5312556,4471981,C16534,HMDB02823,0.5165,0.2503,0.6926,1.3388,1.5538,2.9939,1.0162,1.5361,2.4410,6.8813,1.4642,0.4817,1.1865,1.0488,2.2484,1.5421,1.1873,1.1391,0.6028,1.2915
1014,eicosapentaenoate (EPA; 20:5n3),Lipid,Polyunsaturated Fatty Acid (n3 and n6),18467,LC/MS Neg,2050,5450,301.2173,10-2005-9;10417-94-4,446284,393682,C06428,HMDB01999,0.2655,0.6194,1.0097,0.7683,0.7302,0.9581,0.7788,1.6299,1.1870,2.6578,0.7417,0.8093,1.6699,1.0723,1.3911,0.6610,1.1934,1.6016,1.0015,1.3576
1000,eicosenoate (20:1n9 or 11),Lipid,Long Chain Fatty Acid,33587,LC/MS Neg,100001335,5950,309.2799,,5282768,4445895,,HMDB02231,1.1019,0.9453,1.0070,1.0261,1.0064,1.8115,1.1377,1.9561,2.1141,3.6700,1.6161,1.2949,1.2342,1.1452,2.3922,2.0007,1.3231,1.4946,0.9642,1.7467
1004,erucate (22:1n9),Lipid,Long Chain Fatty Acid,1552,LC/MS Neg,1087,6355.6,337.3112,112-86-7,5281116,7924,C08316,HMDB02068,1.1347,0.8686,0.9037,1.4005,0.8479,1.9497,1.5154,2.1552,2.1921,4.4071,2.0615,0.9081,1.0130,1.4420,1.2716,2.1824,1.4235,1.2078,0.9870,2.1150
937,erythronate*,Carbohydrate,Aminosugar Metabolism,42420,LC/MS Polar,100001320,2186,135.02989,88759-55-1,2781043,2061231,,HMDB00613,0.9963,1.4502,0.8878,1.0037,1.3791,0.7930,1.2671,0.4074,0.6836,1.5419,0.5418,0.9617,0.3894,0.5138,0.5787,0.4056,0.8759,0.3630,0.5333,0.7830
1387,ethanolamine,Lipid,Phospholipid Metabolism,1497,GC/MS,420,1304,174.1,141-43-5,700,13835336,C00189,HMDB00149,1.0930,0.8312,1.4877,1.2653,1.0027,0.9537,0.8501,1.2318,0.7765,0.7439,0.6673,0.6438,1.7026,1.6004,0.2699,0.8096,0.9973,1.7111,0.9963,1.0229
274,ethylmalonate,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",15765,LC/MS Polar,2054,2785,131.03498,601-75-2,11756,11263,,HMDB00622,1.3703,0.7746,0.5558,0.5839,1.0475,0.8482,0.8798,0.5060,0.5982,1.0776,0.7288,0.7124,0.4589,0.4217,0.5512,0.5667,0.6410,0.4957,0.4197,0.7651
2508,flavin adenine dinucleotide (FAD),Cofactors and Vitamins,Riboflavin Metabolism,2134,LC/MS Neg,327,2425,784.14985,146-14-5;84366-81-4,643975,559059,C00016,HMDB01248,0.3651,1.1867,0.5370,0.9540,1.0781,0.5885,1.0872,0.7546,0.9236,1.5642,0.4401,1.1595,0.6165,0.8455,1.1009,0.4742,1.2139,0.7206,0.8778,1.2006
2509,flavin mononucleotide (FMN),Cofactors and Vitamins,Riboflavin Metabolism,15797,LC/MS Neg,100000251,2390,455.09733,130-40-5,710,690,C00061,HMDB01520,0.3947,1.0499,0.3586,0.9124,1.0651,0.6169,1.3280,0.4123,1.0951,0.3429,0.3429,1.0808,0.4203,0.9124,0.7671,0.4222,1.0907,0.4559,0.9228,0.9414
60,formiminoglutamate,Amino Acid,Histidine Metabolism,43493,LC/MS Pos,100002500,781,175.07134,816-90-0,439233,388370,C00439,,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
866,fructose,Carbohydrate,"Fructose, Mannose and Galactose Metabolism",48195,LC/MS Polar,878,2022.2,225.06159,57-48-7,5984,5764,C00095,HMDB00660,0.1903,1.4988,0.8102,1.2319,0.3344,0.1302,0.1302,0.3107,0.4627,0.1302,0.4828,1.1561,0.5319,0.5456,0.2565,0.3643,0.1302,0.7114,1.2738,0.1302
766,fructose-6-phosphate,Carbohydrate,"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism",12021,LC/MS Polar,1232,4261.4,259.02244,103213-47-4,69507,19969987,C05345,HMDB00124,0.4083,1.0051,0.7478,1.6649,0.4533,0.2360,0.8127,0.5372,0.7769,1.7204,0.4744,0.8987,1.0056,0.7397,0.8816,0.3610,1.2217,0.1107,0.9341,0.4648
953,fumarate,Energy,TCA Cycle,1643,LC/MS Polar,330,3084,115.00368,100-17-8,444972,10197150,C00122,HMDB00134,0.7442,0.9758,0.4985,0.6640,0.8717,1.1280,1.0367,0.4810,0.7740,0.6849,0.7823,1.0239,0.5620,0.6127,0.7195,0.6964,0.8692,0.6205,0.6806,0.9372
890,galactonate,Carbohydrate,"Fructose, Mannose and Galactose Metabolism",27719,LC/MS Polar,100001026,3085,195.05102,299-28-5,128869,114198,C00880,HMDB00565,1.4012,1.3201,1.3413,0.9408,2.7737,0.0900,1.5859,1.4128,1.3790,2.2276,0.4652,1.2938,0.6681,0.4700,0.6059,0.2059,0.6105,0.7675,0.6131,0.4095
883,galactose 1-phosphate,Carbohydrate,"Fructose, Mannose and Galactose Metabolism",15706,LC/MS Polar,100000300,4552,259.02244,19046-60-7,123912,,C00446,HMDB00645,1.1238,2.0020,0.7252,1.7565,0.5525,0.1709,0.7451,0.8183,0.5724,1.6455,0.8904,0.9988,0.4332,1.4455,0.8901,0.6217,0.4929,1.3060,0.1709,0.9585
41,gamma-aminobutyrate (GABA),Amino Acid,Glutamate Metabolism,1416,LC/MS Pos,141,699,104.07061,56-12-2,119,116,C00334,HMDB00112,0.4765,0.8887,1.4359,0.6678,0.2496,0.6156,0.5390,1.0000,1.6812,1.0217,0.7426,1.4389,0.6589,0.6324,2.5399,0.3246,0.9452,1.1569,0.7829,0.1712
387,gamma-glutamylalanine,Peptide,Gamma-glutamyl Amino Acid,37063,LC/MS Pos,100001843,1116,219.09755,5875-41-2,440103,389104,,HMDB29142,8.0096,1.3831,0.8260,0.6229,1.0295,5.2981,1.4086,0.4678,1.2660,0.1387,4.4246,1.1203,0.5117,1.3969,0.2679,5.3932,1.5093,0.7800,1.0000,1.1874
388,gamma-glutamylcysteine,Peptide,Gamma-glutamyl Amino Acid,1778,LC/MS Pos,1036,1263.5,251.06963,636-58-8,842,819,C00669,HMDB01049,1.2832,2.4461,1.1712,0.9295,2.7497,2.4181,3.6815,0.6650,0.1653,0.0695,2.0372,0.5259,0.9236,1.0705,0.1627,1.8614,2.5683,1.9789,0.6526,2.6450
389,gamma-glutamylglutamate,Peptide,Gamma-glutamyl Amino Acid,36738,LC/MS Pos,331,1045,277.10303,1116-22-9,92865,83831,C05282,HMDB11737,1.9679,1.0478,0.6719,0.8159,1.1809,3.1001,1.6617,0.7287,0.6716,0.9072,1.3984,0.7845,0.8208,0.7661,0.4039,1.7111,1.3708,0.9043,0.6453,1.2004
390,gamma-glutamylglutamine,Peptide,Gamma-glutamyl Amino Acid,2730,LC/MS Pos,1140,817.9,276.11902,10148-81-9,150914,133013,C05283,HMDB11738,0.9426,0.4740,0.7365,0.6432,1.2188,1.7194,0.6264,0.3646,0.6359,2.4884,0.4916,0.9257,0.5822,0.7512,1.2823,0.5384,0.9236,0.3612,0.4124,1.5986
393,gamma-glutamylisoleucine*,Peptide,Gamma-glutamyl Amino Acid,34456,LC/MS Pos,100001485,2661,261.1445,,14253342,21403145,,HMDB11170,0.9884,0.7039,0.8011,0.4521,1.5385,1.0116,0.8104,0.3754,0.3935,0.2089,0.2089,0.2688,0.7640,0.3789,0.3273,0.2117,0.6187,0.5410,0.5391,0.8972
394,gamma-glutamylleucine,Peptide,Gamma-glutamyl Amino Acid,18369,LC/MS Pos,1268,2757.2,261.1445,2566-39-4,151023,133115,,HMDB11171,0.9690,0.8829,0.7518,0.4906,1.4069,1.1944,0.8895,0.6107,0.4172,1.8368,0.5437,0.6089,0.6785,0.4308,0.8044,0.5323,0.7462,0.6183,0.4723,1.0184
395,gamma-glutamyllysine,Peptide,Gamma-glutamyl Amino Acid,33934,LC/MS Pos,100001262,760,276.1554,17105-15-6,65254;14284565,58747,,HMDB03869,0.9350,0.5354,0.9388,1.3832,0.7591,0.5226,0.1874,1.3633,1.5378,0.5319,0.6757,0.3319,1.7817,1.8114,0.9007,1.0421,1.4444,2.7402,1.2323,2.5996
396,gamma-glutamylmethionine,Peptide,Gamma-glutamyl Amino Acid,44872,LC/MS Pos,100001313,2016.5,279.10092,17663-87-5,7009567,5373147,,HMDB29155,0.8181,0.7712,0.2588,0.6913,0.8569,2.2854,0.2588,0.2588,0.4571,0.2588,0.7737,1.2059,0.4985,0.5224,0.2588,0.8187,1.0977,0.5216,0.8472,1.2048
397,gamma-glutamylphenylalanine,Peptide,Gamma-glutamyl Amino Acid,33422,LC/MS Pos,100000491,2865,295.12885,7432-24-8,111299,99868,,HMDB00594,2.0714,1.5013,1.3340,1.5501,1.3903,1.9990,1.3714,0.7888,0.9524,0.5019,1.4031,1.0800,1.2265,1.3245,0.2018,1.1913,1.2730,1.0297,1.4315,1.5184
398,gamma-glutamylthreonine*,Peptide,Gamma-glutamyl Amino Acid,33364,LC/MS Pos,100001314,996.6,249.10812,5652-48-2,,21403107,,HMDB29159,0.4772,0.4260,0.2719,0.3311,1.0097,0.8491,0.4446,0.2961,0.2815,0.8653,0.2352,0.2891,0.2526,0.2315,0.4258,0.2460,0.3379,0.2233,0.2209,0.4996
400,gamma-glutamyltyrosine,Peptide,Gamma-glutamyl Amino Acid,2734,LC/MS Neg,1102,1240,309.10921,7432-23-7,94340,85142,,HMDB11741,1.4054,1.0311,0.9784,1.0852,1.1764,0.4429,1.1849,0.7101,0.0761,0.0761,1.0771,0.8791,0.8091,1.0651,0.0761,1.0798,1.2804,0.7512,0.9923,1.1369
401,gamma-glutamylvaline,Peptide,Gamma-glutamyl Amino Acid,43829,LC/MS Pos,100001126,2045,247.12885,2746-34-1,7015683,,,HMDB11172,1.3694,0.1012,0.6019,0.1027,1.0913,0.8764,0.1012,0.1012,0.1012,0.5334,0.1012,0.1012,0.1752,0.1012,0.1012,0.1012,0.1012,0.2515,0.3452,0.4204
2788,gluconate,Xenobiotics,Food Component/Plant,587,LC/MS Polar,338,2922,195.05102,527-07-1,10690,10240,C00257,HMDB00625,1.3025,0.4784,0.2256,0.2260,2.3209,0.8908,0.4890,0.3051,0.7078,2.0321,0.3087,0.8271,0.0983,0.1132,0.9569,0.1559,0.2432,0.1279,0.2053,0.7150
910,glucosamine-6-phosphate,Carbohydrate,Aminosugar Metabolism,580,LC/MS Polar,290,4521.5,258.03843,3616-42-0,439217,8013767,C00352,HMDB01254,0.2920,0.5266,0.6369,0.4848,0.2070,0.2343,0.6685,0.8222,1.1191,1.9301,0.6258,1.1795,1.0235,0.4118,0.9195,0.4003,0.4412,0.7387,0.5204,0.1938
762,glucose,Carbohydrate,"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism",20488,LC/MS Polar,572,2342,179.05611,50-99-7,79025,71358,C00031,HMDB00122,0.0408,0.2310,0.0543,0.0942,0.0376,0.0763,0.0940,0.2326,0.9459,1.1896,0.5253,1.0541,0.2641,0.1757,1.6693,0.2985,0.1384,0.4527,0.2954,0.1612
764,glucose 1-phosphate,Carbohydrate,"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism",33755,GC/MS,1233,1853,217.1,56401-20-8,65533,58977,C00103,HMDB01586,0.8998,2.2849,0.9744,4.0905,0.9648,0.3186,1.0051,0.4832,0.6829,3.3274,0.8510,0.7129,1.0098,1.6513,0.8980,0.4449,1.7084,0.7040,1.9163,0.7115
763,glucose-6-phosphate (G6P),Carbohydrate,"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism",31260,LC/MS Polar,291,4537,259.02244,103192-55-8,5958,19952394,C00668,HMDB01401,0.3908,0.5628,0.6463,0.4904,0.2612,0.3672,0.7379,0.7145,1.1003,1.3010,0.5162,1.3121,0.9774,0.5220,1.3302,0.4343,0.5200,0.7718,0.4594,0.2337
914,glucuronate,Carbohydrate,Aminosugar Metabolism,15443,LC/MS Polar,100000257,3233.3,193.03537,207300-70-7,444791,58552,C00191,HMDB00127,1.0860,1.0580,0.7192,0.8849,0.8062,1.5131,1.4090,0.9095,0.8389,1.7164,1.0564,1.0372,0.6415,0.6748,0.7597,0.8487,1.0043,0.7021,0.5774,0.7415
36,glutamate,Amino Acid,Glutamate Metabolism,57,LC/MS Pos,561,710,148.06044,56-86-0,611,591,C00025,HMDB00148,1.1545,1.0147,0.8866,0.8955,0.8322,1.3676,1.1009,0.8827,1.1676,1.9176,0.9920,1.0010,0.7808,0.6917,1.0279,0.8850,0.8904,0.7506,0.7131,0.7380
46,"glutamate, gamma-methyl ester",Amino Acid,Glutamate Metabolism,33487,LC/MS Pos,100001103,1068.8,162.07609,1499-55-4,68662,66546,,,1.1142,1.9714,0.9855,1.3760,1.5977,2.4208,1.3134,0.6043,0.4998,0.9960,0.5717,0.9987,0.6446,0.9047,0.4793,1.1357,2.3521,0.6236,0.7255,0.8794
37,glutamine,Amino Acid,Glutamate Metabolism,53,LC/MS Pos,563,680,147.07642,56-85-9,5961,5746,C00064,HMDB00641,0.3625,0.3815,0.5619,0.4013,0.8782,0.5561,0.3839,0.2767,0.3954,6.8192,0.1747,0.5004,0.4059,0.3250,1.3599,0.1661,0.3864,0.3605,0.3426,0.7348
486,glutamine-leucine,Peptide,Dipeptide,42994,LC/MS Pos,100003160,2195,260.16049,,,16568303,,,0.5040,1.0247,2.3708,1.5860,1.4599,0.3557,0.6133,1.5778,1.1982,2.5370,0.6481,1.1281,1.4326,1.6199,1.4531,0.7151,0.9323,1.0746,1.0724,2.2081
80,glutarate (pentanedioate),Amino Acid,Lysine Metabolism,396,LC/MS Polar,339,2900,131.03498,110-94-1,743,3618533,C00489,HMDB00661,0.8999,0.7416,0.9221,1.2549,0.7177,0.7440,0.7608,0.8719,0.7320,1.3595,0.8289,0.7395,1.0219,0.8287,0.7146,0.6871,0.7411,0.9045,0.9862,0.7886
372,"glutathione, oxidized (GSSG)",Amino Acid,Glutathione Metabolism,38783,LC/MS Pos,448,1512,307.08326,103239-24-3,65359,58835,C00127,HMDB03337,0.6410,0.8128,0.5046,0.4995,0.7808,1.2856,1.0752,0.9000,1.2025,2.8890,0.7862,0.9322,0.5982,0.5677,1.5515,0.5053,1.0145,0.7462,0.4309,1.0924
371,"glutathione, reduced (GSH)",Amino Acid,Glutathione Metabolism,2127,LC/MS Pos,496,1270,308.09109,70-18-8,124886,111188,C00051,HMDB00125,0.6933,1.0033,0.7718,0.8738,0.8897,0.7276,1.3268,0.9692,0.8748,1.8713,0.5128,0.9967,0.6953,0.7419,0.7760,0.3844,0.9822,0.6265,0.6549,0.7026
782,glycerate,Carbohydrate,"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism",1572,LC/MS Polar,1052,2070.4,105.01933,600-19-1,752,732,C00258,HMDB00139,0.4820,0.8614,0.4390,0.3545,0.7327,0.9825,0.7496,0.4741,0.7566,1.0175,1.4950,1.1798,0.5864,0.5145,1.3766,1.2527,1.4346,0.8592,0.5949,2.5209
1522,glycerol,Lipid,Glycerolipid Metabolism,15122,LC/MS Neg,1254,758,91.04007,56-81-5,753,733,C00116,HMDB00131,0.6027,0.6237,0.6551,0.8385,0.8140,1.2786,0.9632,1.1444,2.6263,3.0351,1.3021,0.9963,0.7563,0.8567,2.0358,1.2002,0.9372,1.1382,0.9958,1.2385
1523,glycerol 3-phosphate (G3P),Lipid,Glycerolipid Metabolism,15365,GC/MS,100000258,1719.7,357.1,29849-82-9,754,734,C00093,HMDB00126,1.3022,1.9288,3.0154,1.6754,0.8400,0.9558,1.2535,2.1850,1.2187,1.4083,1.1779,1.2782,1.4811,1.1707,0.6202,0.9627,1.4391,1.1728,1.0380,0.7842
1390,glycerophosphoethanolamine,Lipid,Phospholipid Metabolism,37455,LC/MS Polar,100001620,3075,214.04859,33049-08-0,123874,110410,C01233,HMDB00114,1.3111,1.1229,1.8480,1.5579,1.0854,1.0783,1.0145,1.3415,1.2448,1.5716,1.0311,0.9855,1.3990,1.2697,0.7620,0.8374,1.0171,1.1765,1.2609,0.8681
1528,glycerophosphoglycerol,Lipid,Glycerolipid Metabolism,48857,LC/MS Polar,100001619,2430,245.04317,,439964,388990,C03274,,1.3864,1.8085,1.4842,1.3327,1.0185,1.0519,1.4148,0.7422,0.8069,1.1723,0.8933,1.3721,1.1044,0.9428,0.7210,0.7627,1.3906,0.9719,1.0258,0.7361
1392,glycerophosphoinositol*,Lipid,Phospholipid Metabolism,47155,LC/MS Polar,100001621,3850,333.05922,16824-65-0,,,,,1.3097,1.6231,1.2713,1.0880,1.3199,1.1801,1.3513,1.0878,1.0068,0.9927,1.6042,1.8108,1.5629,1.2464,1.0104,1.6334,1.9609,1.6168,1.3497,1.5944
1384,glycerophosphorylcholine (GPC),Lipid,Phospholipid Metabolism,15990,LC/MS Pos,100000269,709.9,258.1101,28319-77-9,71920,571409,C00670,HMDB00086,1.3619,1.1065,1.4628,0.9696,0.8774,1.5963,1.3303,1.5579,1.1371,4.6620,1.5697,0.9974,1.0688,0.7010,1.4645,1.3172,1.1799,1.0193,0.7048,0.8774
1,glycine,Amino Acid,"Glycine, Serine and Threonine Metabolism",11777,GC/MS,340,1166,101.9,56-40-6,750,730,C00037,HMDB00123,1.6038,1.3651,2.0086,0.9398,0.5176,1.2309,1.6672,1.0018,0.9393,1.1887,1.7237,1.6079,2.0166,1.0939,0.7919,1.2854,1.7131,1.8620,1.2794,1.1820
498,glycylisoleucine,Peptide,Dipeptide,36659,LC/MS Pos,100001790,2080,189.12337,19461-38-2,88079,19972556,,,1.2057,1.1809,1.2268,1.2207,1.3357,0.9772,1.0424,1.0584,0.9622,1.5166,0.9566,1.0355,1.2082,1.1586,0.7726,0.9737,1.1838,1.3317,1.0037,1.5090
499,glycylleucine,Peptide,Dipeptide,34398,LC/MS Pos,100001258,2190.9,189.12337,869-19-2,92843,83812,C02155,HMDB00759,1.0033,0.8203,1.2622,1.1594,1.1316,0.8336,1.0270,1.2270,1.0912,1.3855,0.7199,0.8938,1.1809,1.3485,0.7553,0.8373,1.0547,0.9623,0.9303,1.3118
509,glycylvaline,Peptide,Dipeptide,18357,LC/MS Neg,100000487,1371.1,173.09316,1963-21-9,97417,2006926,,HMDB28854,0.7770,0.7789,1.1309,0.7914,1.4782,0.7473,1.1486,1.1514,0.7803,1.6327,0.7251,0.7767,1.1881,1.0094,0.8611,0.8005,1.2560,1.1205,0.6733,1.6310
2403,guanine,Nucleotide,"Purine Metabolism, Guanine containing",32352,LC/MS Pos,172,1035,152.05669,73-40-5,764,744,C00242,HMDB00132,0.6290,1.1303,1.0012,0.9479,0.8202,0.6956,0.8709,0.9297,1.6082,1.7563,0.7028,1.3614,1.0612,0.7635,1.6353,0.5807,0.6669,1.0935,0.9988,0.7093
2402,guanosine,Nucleotide,"Purine Metabolism, Guanine containing",1573,LC/MS Pos,1099,1680,284.09895,118-00-3,6802,6544,C00387,HMDB00133,0.5377,1.1642,1.2473,1.2720,0.7696,0.4236,0.7517,1.2742,1.9253,3.1071,0.7410,1.4278,1.1066,1.0073,1.8881,0.5345,0.7916,1.0398,1.0526,0.9497
2397,guanosine 5'- monophosphate (5'-GMP),Nucleotide,"Purine Metabolism, Guanine containing",2849,LC/MS Pos,347,1300,364.06528,12/9/5550,6804,741,C00144,HMDB01397,1.2521,1.0539,0.8652,0.4201,1.0994,1.3749,0.8623,0.5415,0.8689,1.2114,0.7375,0.9984,1.1023,0.4560,0.9312,0.7210,0.7920,1.0771,0.7048,0.9073
900,guanosine 5'-diphospho-fucose,Carbohydrate,Nucleotide Sugar,15903,LC/MS Neg,335,755,588.07497,15839-70-0,,21402997,,,0.9099,0.8236,0.6788,0.8124,1.0170,0.9062,1.1160,1.1210,1.0053,1.7271,1.1114,0.8001,0.8531,0.9441,0.8697,1.0217,1.0128,0.8827,0.7853,1.1471
2523,gulonic acid*,Cofactors and Vitamins,Ascorbate and Aldarate Metabolism,46957,LC/MS Polar,100001586,2750,195.05102,20246-53-1,9794176,7969943,,,1.0138,1.4807,0.9845,0.9173,1.4751,1.1190,1.7686,0.8500,1.0405,2.1524,0.6639,1.0888,0.6638,0.5259,0.7112,0.5969,1.0600,0.7151,0.6532,0.9838
3391,HEPES,Xenobiotics,Chemical,21248,LC/MS Neg,100000843,1022,237.09145,7365-45-9,23831,22278,,,0.7165,0.7703,0.9675,0.8261,0.0824,1.0325,1.3550,1.4928,0.8291,2.1090,0.0824,0.0824,0.0824,0.0824,0.0824,0.0824,0.0824,0.0824,0.0824,0.0824
969,heptanoate (7:0),Lipid,Medium Chain Fatty Acid,1644,LC/MS Neg,925,3670,129.0921,111-14-8,8094,7803,C17714,HMDB00666,1.0982,0.6616,0.6682,0.4668,0.8119,1.9850,1.3428,0.9856,0.8061,3.5898,1.0736,0.5631,0.8432,0.6385,0.9846,1.1165,1.2204,0.8015,0.4542,0.8362
51,histidine,Amino Acid,Histidine Metabolism,59,LC/MS Neg,355,755.9,154.0622,5934-29-2,6274,752,C00135,HMDB00177,1.3987,1.0991,1.2852,1.2471,1.1428,1.1266,1.2328,1.0441,1.0008,1.6669,1.1939,0.9869,1.1227,0.9713,0.7956,1.0133,1.0289,1.1186,0.8992,1.0198
311,hypotaurine,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",590,LC/MS Polar,358,2763.4,108.01247,300-84-5,107812,96959,C00519,HMDB00965,1.6184,1.2862,1.3195,1.0000,0.6279,2.0319,1.7668,1.3589,1.0166,1.8752,1.0754,0.9561,0.8902,0.5620,0.4229,0.8609,0.9852,0.7416,0.5542,0.3492
2348,hypoxanthine,Nucleotide,"Purine Metabolism, (Hypo)Xanthine/Inosine containing",3127,LC/MS Neg,171,1291.2,135.03123,68-94-0,790,768,C00262,HMDB00157,0.6101,0.9351,1.3484,0.8833,0.7520,0.5572,0.9701,1.2828,1.2743,1.8492,0.8431,1.4979,1.2513,0.8892,1.3469,0.5950,0.9100,1.1962,0.9780,0.8516
62,imidazole lactate,Amino Acid,Histidine Metabolism,15716,LC/MS Pos,100000263,782.7,157.06077,14403-45-3,440129,389128,C05568,HMDB02320,1.4332,2.1715,4.3037,1.7523,1.3308,1.1203,2.5575,4.0913,1.3787,2.3425,1.5359,1.9303,3.9980,1.2539,1.1867,1.2707,2.0978,3.4751,1.1656,1.2663
61,imidazole propionate,Amino Acid,Histidine Metabolism,40730,LC/MS Pos,100003434,1020,141.06586,1074-59-5,70630,63798,,HMDB02271,1.2304,0.1437,1.4217,1.1385,0.3498,1.4280,11.3635,1.2644,1.9238,0.1437,0.6441,0.1437,1.1941,0.8584,0.1437,0.1437,0.1437,0.6347,1.3489,0.1437
194,indolelactate,Amino Acid,Tryptophan Metabolism,18349,LC/MS Neg,100000463,2286,204.06661,832-97-3,92904,83867,C02043,HMDB00671,1.6514,1.7284,0.6954,1.0000,1.1258,1.4174,2.1479,1.2250,1.2013,1.3733,2.0150,1.1580,0.9523,0.7474,0.2107,1.3690,1.4155,1.0118,0.8085,0.9631
2347,inosine,Nucleotide,"Purine Metabolism, (Hypo)Xanthine/Inosine containing",1123,LC/MS Pos,361,1679.3,269.08805,58-63-9,6021,21241953,C00294,HMDB00195,0.6009,0.9365,1.3663,1.0142,0.6791,0.4699,0.8141,1.6336,1.4956,3.4305,0.9493,1.4436,1.1806,1.0335,1.5180,0.6738,0.9567,1.0564,0.9373,1.0143
2346,inosine 5'-monophosphate (IMP),Nucleotide,"Purine Metabolism, (Hypo)Xanthine/Inosine containing",2133,LC/MS Polar,362,4267.7,347.03982,4691-65-0,8582,5482599,C00130,HMDB00175,0.7735,2.2917,1.4456,1.2173,0.9226,0.8525,2.9925,1.0228,1.3745,0.3559,2.0526,0.7730,1.5659,0.8475,0.2637,1.4729,1.2076,2.6301,1.1329,0.7923
1362,inositol 1-phosphate (I1P),Lipid,Inositol Metabolism,43849,LC/MS Polar,370,4785,259.02244,573-35-3;106032-59-1,440194,17215924,C04006,HMDB00213,0.2198,0.7667,0.2750,0.3498,0.5979,0.2198,0.5010,0.9141,1.2966,0.2198,0.2198,1.0056,0.5366,0.2198,0.2198,0.2198,1.0103,0.6303,0.5609,0.5535
769,"Isobar: fructose 1,6-diphosphate, glucose 1,6-diphosphate, myo-inositol 1,4 or 1,3-diphosphate",Carbohydrate,"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism",46896,LC/MS Neg,100002180,551,338.98897,,,,,,0.8375,1.6061,0.5500,0.6029,0.9449,1.1822,0.8838,0.9327,0.7570,3.3188,1.6727,0.7456,0.5861,0.6145,1.5209,1.1102,1.0754,0.7154,0.5088,2.0776
